source hex,source int,source,source len,source bytes,destination hex,destination int,destination,destination len,destination bytes,diff,diff bytes
2C1D,11293,Ⱍ,3,226 176 157,2C4D,11341,ⱍ,3,226 177 141,48,0 1 16
2C1E,11294,Ⱎ,3,226 176 158,2C4E,11342,ⱎ,3,226 177 142,48,0 1 16
2C1F,11295,Ⱏ,3,226 176 159,2C4F,11343,ⱏ,3,226 177 143,48,0 1 16
2C20,11296,Ⱐ,3,226 176 160,2C50,11344,ⱐ,3,226 177 144,48,0 1 48
2C21,11297,Ⱑ,3,226 176 161,2C51,11345,ⱑ,3,226 177 145,48,0 1 48
2C22,11298,Ⱒ,3,226 176 162,2C52,11346,ⱒ,3,226 177 146,48,0 1 48
2C23,11299,Ⱓ,3,226 176 163,2C53,11347,ⱓ,3,226 177 147,48,0 1 48
2C24,11300,Ⱔ,3,226 176 164,2C54,11348,ⱔ,3,226 177 148,48,0 1 48
2C25,11301,Ⱕ,3,226 176 165,2C55,11349,ⱕ,3,226 177 149,48,0 1 48
2C26,11302,Ⱖ,3,226 176 166,2C56,11350,ⱖ,3,226 177 150,48,0 1 48
2C27,11303,Ⱗ,3,226 176 167,2C57,11351,ⱗ,3,226 177 151,48,0 1 48
2C28,11304,Ⱘ,3,226 176 168,2C58,11352,ⱘ,3,226 177 152,48,0 1 48
2C29,11305,Ⱙ,3,226 176 169,2C59,11353,ⱙ,3,226 177 153,48,0 1 48
2C2A,11306,Ⱚ,3,226 176 170,2C5A,11354,ⱚ,3,226 177 154,48,0 1 48
2C2B,11307,Ⱛ,3,226 176 171,2C5B,11355,ⱛ,3,226 177 155,48,0 1 48
2C2C,11308,Ⱜ,3,226 176 172,2C5C,11356,ⱜ,3,226 177 156,48,0 1 48
2C2D,11309,Ⱝ,3,226 176 173,2C5D,11357,ⱝ,3,226 177 157,48,0 1 48
2C2E,11310,Ⱞ,3,226 176 174,2C5E,11358,ⱞ,3,226 177 158,48,0 1 48
2C2F,11311,Ⱟ,3,226 176 175,2C5F,11359,ⱟ,3,226 177 159,48,0 1 48
2C60,11360,Ⱡ,3,226 177 160,2C61,11361,ⱡ,3,226 177 161,1,0 0 1
2C62,11362,Ɫ,3,226 177 162,026B,619,ɫ,2,201 171,-10743,43 26 162
2C63,11363,Ᵽ,3,226 177 163,1D7D,7549,ᵽ,3,225 181 189,-3814,3 4 30
2C64,11364,Ɽ,3,226 177 164,027D,637,ɽ,2,201 189,-10727,43 12 164
2C67,11367,Ⱨ,3,226 177 167,2C68,11368,ⱨ,3,226 177 168,1,0 0 15
2C69,11369,Ⱪ,3,226 177 169,2C6A,11370,ⱪ,3,226 177 170,1,0 0 3
2C6B,11371,Ⱬ,3,226 177 171,2C6C,11372,ⱬ,3,226 177 172,1,0 0 7
2C6D,11373,Ɑ,3,226 177 173,0251,593,ɑ,2,201 145,-10780,43 32 173
2C6E,11374,Ɱ,3,226 177 174,0271,625,ɱ,2,201 177,-10749,43 0 174
2C6F,11375,Ɐ,3,226 177 175,0250,592,ɐ,2,201 144,-10783,43 33 175
2C70,11376,Ɒ,3,226 177 176,0252,594,ɒ,2,201 146,-10782,43 35 176
2C72,11378,Ⱳ,3,226 177 178,2C73,11379,ⱳ,3,226 177 179,1,0 0 1
2C75,11381,Ⱶ,3,226 177 181,2C76,11382,ⱶ,3,226 177 182,1,0 0 3
2C7E,11390,Ȿ,3,226 177 190,023F,575,ȿ,2,200 191,-10815,42 14 190
2C7F,11391,Ɀ,3,226 177 191,0240,576,ɀ,2,201 128,-10815,43 49 191
2C80,11392,Ⲁ,3,226 178 128,2C81,11393,ⲁ,3,226 178 129,1,0 0 1
2C82,11394,Ⲃ,3,226 178 130,2C83,11395,ⲃ,3,226 178 131,1,0 0 1
2C84,11396,Ⲅ,3,226 178 132,2C85,11397,ⲅ,3,226 178 133,1,0 0 1
2C86,11398,Ⲇ,3,226 178 134,2C87,11399,ⲇ,3,226 178 135,1,0 0 1
2C88,11400,Ⲉ,3,226 178 136,2C89,11401,ⲉ,3,226 178 137,1,0 0 1
2C8A,11402,Ⲋ,3,226 178 138,2C8B,11403,ⲋ,3,226 178 139,1,0 0 1
2C8C,11404,Ⲍ,3,226 178 140,2C8D,11405,ⲍ,3,226 178 141,1,0 0 1
2C8E,11406,Ⲏ,3,226 178 142,2C8F,11407,ⲏ,3,226 178 143,1,0 0 1
2C90,11408,Ⲑ,3,226 178 144,2C91,11409,ⲑ,3,226 178 145,1,0 0 1
2C92,11410,Ⲓ,3,226 178 146,2C93,11411,ⲓ,3,226 178 147,1,0 0 1
2C94,11412,Ⲕ,3,226 178 148,2C95,11413,ⲕ,3,226 178 149,1,0 0 1
2C96,11414,Ⲗ,3,226 178 150,2C97,11415,ⲗ,3,226 178 151,1,0 0 1
2C98,11416,Ⲙ,3,226 178 152,2C99,11417,ⲙ,3,226 178 153,1,0 0 1
2C9A,11418,Ⲛ,3,226 178 154,2C9B,11419,ⲛ,3,226 178 155,1,0 0 1
2C9C,11420,Ⲝ,3,226 178 156,2C9D,11421,ⲝ,3,226 178 157,1,0 0 1
2C9E,11422,Ⲟ,3,226 178 158,2C9F,11423,ⲟ,3,226 178 159,1,0 0 1
2CA0,11424,Ⲡ,3,226 178 160,2CA1,11425,ⲡ,3,226 178 161,1,0 0 1
2CA2,11426,Ⲣ,3,226 178 162,2CA3,11427,ⲣ,3,226 178 163,1,0 0 1
2CA4,11428,Ⲥ,3,226 178 164,2CA5,11429,ⲥ,3,226 178 165,1,0 0 1
2CA6,11430,Ⲧ,3,226 178 166,2CA7,11431,ⲧ,3,226 178 167,1,0 0 1
2CA8,11432,Ⲩ,3,226 178 168,2CA9,11433,ⲩ,3,226 178 169,1,0 0 1
2CAA,11434,Ⲫ,3,226 178 170,2CAB,11435,ⲫ,3,226 178 171,1,0 0 1
2CAC,11436,Ⲭ,3,226 178 172,2CAD,11437,ⲭ,3,226 178 173,1,0 0 1
2CAE,11438,Ⲯ,3,226 178 174,2CAF,11439,ⲯ,3,226 178 175,1,0 0 1
2CB0,11440,Ⲱ,3,226 178 176,2CB1,11441,ⲱ,3,226 178 177,1,0 0 1
2CB2,11442,Ⲳ,3,226 178 178,2CB3,11443,ⲳ,3,226 178 179,1,0 0 1
2CB4,11444,Ⲵ,3,226 178 180,2CB5,11445,ⲵ,3,226 178 181,1,0 0 1
2CB6,11446,Ⲷ,3,226 178 182,2CB7,11447,ⲷ,3,226 178 183,1,0 0 1
2CB8,11448,Ⲹ,3,226 178 184,2CB9,11449,ⲹ,3,226 178 185,1,0 0 1
2CBA,11450,Ⲻ,3,226 178 186,2CBB,11451,ⲻ,3,226 178 187,1,0 0 1
2CBC,11452,Ⲽ,3,226 178 188,2CBD,11453,ⲽ,3,226 178 189,1,0 0 1
2CBE,11454,Ⲿ,3,226 178 190,2CBF,11455,ⲿ,3,226 178 191,1,0 0 1
2CC0,11456,Ⳁ,3,226 179 128,2CC1,11457,ⳁ,3,226 179 129,1,0 0 1
2CC2,11458,Ⳃ,3,226 179 130,2CC3,11459,ⳃ,3,226 179 131,1,0 0 1
2CC4,11460,Ⳅ,3,226 179 132,2CC5,11461,ⳅ,3,226 179 133,1,0 0 1
2CC6,11462,Ⳇ,3,226 179 134,2CC7,11463,ⳇ,3,226 179 135,1,0 0 1
2CC8,11464,Ⳉ,3,226 179 136,2CC9,11465,ⳉ,3,226 179 137,1,0 0 1
2CCA,11466,Ⳋ,3,226 179 138,2CCB,11467,ⳋ,3,226 179 139,1,0 0 1
2CCC,11468,Ⳍ,3,226 179 140,2CCD,11469,ⳍ,3,226 179 141,1,0 0 1
2CCE,11470,Ⳏ,3,226 179 142,2CCF,11471,ⳏ,3,226 179 143,1,0 0 1
2CD0,11472,Ⳑ,3,226 179 144,2CD1,11473,ⳑ,3,226 179 145,1,0 0 1
2CD2,11474,Ⳓ,3,226 179 146,2CD3,11475,ⳓ,3,226 179 147,1,0 0 1
2CD4,11476,Ⳕ,3,226 179 148,2CD5,11477,ⳕ,3,226 179 149,1,0 0 1
2CD6,11478,Ⳗ,3,226 179 150,2CD7,11479,ⳗ,3,226 179 151,1,0 0 1
2CD8,11480,Ⳙ,3,226 179 152,2CD9,11481,ⳙ,3,226 179 153,1,0 0 1
2CDA,11482,Ⳛ,3,226 179 154,2CDB,11483,ⳛ,3,226 179 155,1,0 0 1
2CDC,11484,Ⳝ,3,226 179 156,2CDD,11485,ⳝ,3,226 179 157,1,0 0 1
2CDE,11486,Ⳟ,3,226 179 158,2CDF,11487,ⳟ,3,226 179 159,1,0 0 1
2CE0,11488,Ⳡ,3,226 179 160,2CE1,11489,ⳡ,3,226 179 161,1,0 0 1
2CE2,11490,Ⳣ,3,226 179 162,2CE3,11491,ⳣ,3,226 179 163,1,0 0 1
2CEB,11499,Ⳬ,3,226 179 171,2CEC,11500,ⳬ,3,226 179 172,1,0 0 7
2CED,11501,Ⳮ,3,226 179 173,2CEE,11502,ⳮ,3,226 179 174,1,0 0 3
2CF2,11506,Ⳳ,3,226 179 178,2CF3,11507,ⳳ,3,226 179 179,1,0 0 1
A640,42560,Ꙁ,3,234 153 128,A641,42561,ꙁ,3,234 153 129,1,0 0 1
A642,42562,Ꙃ,3,234 153 130,A643,42563,ꙃ,3,234 153 131,1,0 0 1
A644,42564,Ꙅ,3,234 153 132,A645,42565,ꙅ,3,234 153 133,1,0 0 1
A646,42566,Ꙇ,3,234 153 134,A647,42567,ꙇ,3,234 153 135,1,0 0 1
A648,42568,Ꙉ,3,234 153 136,A649,42569,ꙉ,3,234 153 137,1,0 0 1
A64A,42570,Ꙋ,3,234 153 138,A64B,42571,ꙋ,3,234 153 139,1,0 0 1
A64C,42572,Ꙍ,3,234 153 140,A64D,42573,ꙍ,3,234 153 141,1,0 0 1
A64E,42574,Ꙏ,3,234 153 142,A64F,42575,ꙏ,3,234 153 143,1,0 0 1
A650,42576,Ꙑ,3,234 153 144,A651,42577,ꙑ,3,234 153 145,1,0 0 1
A652,42578,Ꙓ,3,234 153 146,A653,42579,ꙓ,3,234 153 147,1,0 0 1
A654,42580,Ꙕ,3,234 153 148,A655,42581,ꙕ,3,234 153 149,1,0 0 1
A656,42582,Ꙗ,3,234 153 150,A657,42583,ꙗ,3,234 153 151,1,0 0 1
A658,42584,Ꙙ,3,234 153 152,A659,42585,ꙙ,3,234 153 153,1,0 0 1
A65A,42586,Ꙛ,3,234 153 154,A65B,42587,ꙛ,3,234 153 155,1,0 0 1
A65C,42588,Ꙝ,3,234 153 156,A65D,42589,ꙝ,3,234 153 157,1,0 0 1
A65E,42590,Ꙟ,3,234 153 158,A65F,42591,ꙟ,3,234 153 159,1,0 0 1
A660,42592,Ꙡ,3,234 153 160,A661,42593,ꙡ,3,234 153 161,1,0 0 1
A662,42594,Ꙣ,3,234 153 162,A663,42595,ꙣ,3,234 153 163,1,0 0 1
A664,42596,Ꙥ,3,234 153 164,A665,42597,ꙥ,3,234 153 165,1,0 0 1
A666,42598,Ꙧ,3,234 153 166,A667,42599,ꙧ,3,234 153 167,1,0 0 1
A668,42600,Ꙩ,3,234 153 168,A669,42601,ꙩ,3,234 153 169,1,0 0 1
A66A,42602,Ꙫ,3,234 153 170,A66B,42603,ꙫ,3,234 153 171,1,0 0 1
A66C,42604,Ꙭ,3,234 153 172,A66D,42605,ꙭ,3,234 153 173,1,0 0 1
A680,42624,Ꚁ,3,234 154 128,A681,42625,ꚁ,3,234 154 129,1,0 0 1
A682,42626,Ꚃ,3,234 154 130,A683,42627,ꚃ,3,234 154 131,1,0 0 1
A684,42628,Ꚅ,3,234 154 132,A685,42629,ꚅ,3,234 154 133,1,0 0 1
A686,42630,Ꚇ,3,234 154 134,A687,42631,ꚇ,3,234 154 135,1,0 0 1
A688,42632,Ꚉ,3,234 154 136,A689,42633,ꚉ,3,234 154 137,1,0 0 1
A68A,42634,Ꚋ,3,234 154 138,A68B,42635,ꚋ,3,234 154 139,1,0 0 1
A68C,42636,Ꚍ,3,234 154 140,A68D,42637,ꚍ,3,234 154 141,1,0 0 1
A68E,42638,Ꚏ,3,234 154 142,A68F,42639,ꚏ,3,234 154 143,1,0 0 1
A690,42640,Ꚑ,3,234 154 144,A691,42641,ꚑ,3,234 154 145,1,0 0 1
A692,42642,Ꚓ,3,234 154 146,A693,42643,ꚓ,3,234 154 147,1,0 0 1
A694,42644,Ꚕ,3,234 154 148,A695,42645,ꚕ,3,234 154 149,1,0 0 1
A696,42646,Ꚗ,3,234 154 150,A697,42647,ꚗ,3,234 154 151,1,0 0 1
A698,42648,Ꚙ,3,234 154 152,A699,42649,ꚙ,3,234 154 153,1,0 0 1
A69A,42650,Ꚛ,3,234 154 154,A69B,42651,ꚛ,3,234 154 155,1,0 0 1
A722,42786,Ꜣ,3,234 156 162,A723,42787,ꜣ,3,234 156 163,1,0 0 1
A724,42788,Ꜥ,3,234 156 164,A725,42789,ꜥ,3,234 156 165,1,0 0 1
A726,42790,Ꜧ,3,234 156 166,A727,42791,ꜧ,3,234 156 167,1,0 0 1
A728,42792,Ꜩ,3,234 156 168,A729,42793,ꜩ,3,234 156 169,1,0 0 1
A72A,42794,Ꜫ,3,234 156 170,A72B,42795,ꜫ,3,234 156 171,1,0 0 1
A72C,42796,Ꜭ,3,234 156 172,A72D,42797,ꜭ,3,234 156 173,1,0 0 1
A72E,42798,Ꜯ,3,234 156 174,A72F,42799,ꜯ,3,234 156 175,1,0 0 1
A732,42802,Ꜳ,3,234 156 178,A733,42803,ꜳ,3,234 156 179,1,0 0 1
A734,42804,Ꜵ,3,234 156 180,A735,42805,ꜵ,3,234 156 181,1,0 0 1
A736,42806,Ꜷ,3,234 156 182,A737,42807,ꜷ,3,234 156 183,1,0 0 1
A738,42808,Ꜹ,3,234 156 184,A739,42809,ꜹ,3,234 156 185,1,0 0 1
A73A,42810,Ꜻ,3,234 156 186,A73B,42811,ꜻ,3,234 156 187,1,0 0 1
A73C,42812,Ꜽ,3,234 156 188,A73D,42813,ꜽ,3,234 156 189,1,0 0 1
A73E,42814,Ꜿ,3,234 156 190,A73F,42815,ꜿ,3,234 156 191,1,0 0 1
A740,42816,Ꝁ,3,234 157 128,A741,42817,ꝁ,3,234 157 129,1,0 0 1
A742,42818,Ꝃ,3,234 157 130,A743,42819,ꝃ,3,234 157 131,1,0 0 1
A744,42820,Ꝅ,3,234 157 132,A745,42821,ꝅ,3,234 157 133,1,0 0 1
A746,42822,Ꝇ,3,234 157 134,A747,42823,ꝇ,3,234 157 135,1,0 0 1
A748,42824,Ꝉ,3,234 157 136,A749,42825,ꝉ,3,234 157 137,1,0 0 1
A74A,42826,Ꝋ,3,234 157 138,A74B,42827,ꝋ,3,234 157 139,1,0 0 1
A74C,42828,Ꝍ,3,234 157 140,A74D,42829,ꝍ,3,234 157 141,1,0 0 1
A74E,42830,Ꝏ,3,234 157 142,A74F,42831,ꝏ,3,234 157 143,1,0 0 1
A750,42832,Ꝑ,3,234 157 144,A751,42833,ꝑ,3,234 157 145,1,0 0 1
A752,42834,Ꝓ,3,234 157 146,A753,42835,ꝓ,3,234 157 147,1,0 0 1
A754,42836,Ꝕ,3,234 157 148,A755,42837,ꝕ,3,234 157 149,1,0 0 1
A756,42838,Ꝗ,3,234 157 150,A757,42839,ꝗ,3,234 157 151,1,0 0 1
A758,42840,Ꝙ,3,234 157 152,A759,42841,ꝙ,3,234 157 153,1,0 0 1
A75A,42842,Ꝛ,3,234 157 154,A75B,42843,ꝛ,3,234 157 155,1,0 0 1
A75C,42844,Ꝝ,3,234 157 156,A75D,42845,ꝝ,3,234 157 157,1,0 0 1
A75E,42846,Ꝟ,3,234 157 158,A75F,42847,ꝟ,3,234 157 159,1,0 0 1
A760,42848,Ꝡ,3,234 157 160,A761,42849,ꝡ,3,234 157 161,1,0 0 1
A762,42850,Ꝣ,3,234 157 162,A763,42851,ꝣ,3,234 157 163,1,0 0 1
A764,42852,Ꝥ,3,234 157 164,A765,42853,ꝥ,3,234 157 165,1,0 0 1
A766,42854,Ꝧ,3,234 157 166,A767,42855,ꝧ,3,234 157 167,1,0 0 1
A768,42856,Ꝩ,3,234 157 168,A769,42857,ꝩ,3,234 157 169,1,0 0 1
A76A,42858,Ꝫ,3,234 157 170,A76B,42859,ꝫ,3,234 157 171,1,0 0 1
A76C,42860,Ꝭ,3,234 157 172,A76D,42861,ꝭ,3,234 157 173,1,0 0 1
A76E,42862,Ꝯ,3,234 157 174,A76F,42863,ꝯ,3,234 157 175,1,0 0 1
A779,42873,Ꝺ,3,234 157 185,A77A,42874,ꝺ,3,234 157 186,1,0 0 3
A77B,42875,Ꝼ,3,234 157 187,A77C,42876,ꝼ,3,234 157 188,1,0 0 7
A77D,42877,Ᵹ,3,234 157 189,1D79,7545,ᵹ,3,225 181 185,-35332,11 40 4
A77E,42878,Ꝿ,3,234 157 190,A77F,42879,ꝿ,3,234 157 191,1,0 0 1
A780,42880,Ꞁ,3,234 158 128,A781,42881,ꞁ,3,234 158 129,1,0 0 1
A782,42882,Ꞃ,3,234 158 130,A783,42883,ꞃ,3,234 158 131,1,0 0 1
A784,42884,Ꞅ,3,234 158 132,A785,42885,ꞅ,3,234 158 133,1,0 0 1
A786,42886,Ꞇ,3,234 158 134,A787,42887,ꞇ,3,234 158 135,1,0 0 1
A78B,42891,Ꞌ,3,234 158 139,A78C,42892,ꞌ,3,234 158 140,1,0 0 7
A78D,42893,Ɥ,3,234 158 141,0265,613,ɥ,2,201 165,-42280,35 59 141
A790,42896,Ꞑ,3,234 158 144,A791,42897,ꞑ,3,234 158 145,1,0 0 1
A792,42898,Ꞓ,3,234 158 146,A793,42899,ꞓ,3,234 158 147,1,0 0 1
A796,42902,Ꞗ,3,234 158 150,A797,42903,ꞗ,3,234 158 151,1,0 0 1
A798,42904,Ꞙ,3,234 158 152,A799,42905,ꞙ,3,234 158 153,1,0 0 1
A79A,42906,Ꞛ,3,234 158 154,A79B,42907,ꞛ,3,234 158 155,1,0 0 1
A79C,42908,Ꞝ,3,234 158 156,A79D,42909,ꞝ,3,234 158 157,1,0 0 1
A79E,42910,Ꞟ,3,234 158 158,A79F,42911,ꞟ,3,234 158 159,1,0 0 1
A7A0,42912,Ꞡ,3,234 158 160,A7A1,42913,ꞡ,3,234 158 161,1,0 0 1
A7A2,42914,Ꞣ,3,234 158 162,A7A3,42915,ꞣ,3,234 158 163,1,0 0 1
A7A4,42916,Ꞥ,3,234 158 164,A7A5,42917,ꞥ,3,234 158 165,1,0 0 1
A7A6,42918,Ꞧ,3,234 158 166,A7A7,42919,ꞧ,3,234 158 167,1,0 0 1
A7A8,42920,Ꞩ,3,234 158 168,A7A9,42921,ꞩ,3,234 158 169,1,0 0 1
A7AA,42922,Ɦ,3,234 158 170,0266,614,ɦ,2,201 166,-42308,35 56 170
A7AB,42923,Ɜ,3,234 158 171,025C,604,ɜ,2,201 156,-42319,35 2 171
A7AC,42924,Ɡ,3,234 158 172,0261,609,ɡ,2,201 161,-42315,35 63 172
A7AD,42925,Ɬ,3,234 158 173,026C,620,ɬ,2,201 172,-42305,35 50 173
A7AE,42926,Ɪ,3,234 158 174,026A,618,ɪ,2,201 170,-42308,35 52 174
A7B0,42928,Ʞ,3,234 158 176,029E,670,ʞ,2,202 158,-42258,32 0 176
A7B1,42929,Ʇ,3,234 158 177,0287,647,ʇ,2,202 135,-42282,32 25 177
A7B2,42930,Ʝ,3,234 158 178,029D,669,ʝ,2,202 157,-42261,32 3 178
A7B3,42931,Ꭓ,3,234 158 179,AB53,43859,ꭓ,3,234 173 147,928,0 51 32
A7B4,42932,Ꞵ,3,234 158 180,A7B5,42933,ꞵ,3,234 158 181,1,0 0 1
A7B6,42934,Ꞷ,3,234 158 182,A7B7,42935,ꞷ,3,234 158 183,1,0 0 1
A7B8,42936,Ꞹ,3,234 158 184,A7B9,42937,ꞹ,3,234 158 185,1,0 0 1
A7BA,42938,Ꞻ,3,234 158 186,A7BB,42939,ꞻ,3,234 158 187,1,0 0 1
A7BC,42940,Ꞽ,3,234 158 188,A7BD,42941,ꞽ,3,234 158 189,1,0 0 1
A7BE,42942,Ꞿ,3,234 158 190,A7BF,42943,ꞿ,3,234 158 191,1,0 0 1
A7C0,42944,Ꟁ,3,234 159 128,A7C1,42945,ꟁ,3,234 159 129,1,0 0 1
A7C2,42946,Ꟃ,3,234 159 130,A7C3,42947,ꟃ,3,234 159 131,1,0 0 1
A7C4,42948,Ꞔ,3,234 159 132,A794,42900,ꞔ,3,234 158 148,-48,0 1 16
A7C5,42949,Ʂ,3,234 159 133,0282,642,ʂ,2,202 130,-42307,32 29 133
A7C6,42950,Ᶎ,3,234 159 134,1D8E,7566,ᶎ,3,225 182 142,-35384,11 41 8
A7C7,42951,Ꟈ,3,234 159 135,A7C8,42952,ꟈ,3,234 159 136,1,0 0 15
A7C9,42953,Ꟊ,3,234 159 137,A7CA,42954,ꟊ,3,234 159 138,1,0 0 3
A7D0,42960,Ꟑ,3,234 159 144,A7D1,42961,ꟑ,3,234 159 145,1,0 0 1
A7D6,42966,Ꟗ,3,234 159 150,A7D7,42967,ꟗ,3,234 159 151,1,0 0 1
A7D8,42968,Ꟙ,3,234 159 152,A7D9,42969,ꟙ,3,234 159 153,1,0 0 1
A7F5,42997,Ꟶ,3,234 159 181,A7F6,42998,ꟶ,3,234 159 182,1,0 0 3
FF21,65313,Ａ,3,239 188 161,FF41,65345,ａ,3,239 189 129,32,0 1 32
FF22,65314,Ｂ,3,239 188 162,FF42,65346,ｂ,3,239 189 130,32,0 1 32
FF23,65315,Ｃ,3,239 188 163,FF43,65347,ｃ,3,239 189 131,32,0 1 32
FF24,65316,Ｄ,3,239 188 164,FF44,65348,ｄ,3,239 189 132,32,0 1 32
FF25,65317,Ｅ,3,239 188 165,FF45,65349,ｅ,3,239 189 133,32,0 1 32
FF26,65318,Ｆ,3,239 188 166,FF46,65350,ｆ,3,239 189 134,32,0 1 32
FF27,65319,Ｇ,3,239 188 167,FF47,65351,ｇ,3,239 189 135,32,0 1 32
FF28,65320,Ｈ,3,239 188 168,FF48,65352,ｈ,3,239 189 136,32,0 1 32
FF29,65321,Ｉ,3,239 188 169,FF49,65353,ｉ,3,239 189 137,32,0 1 32
FF2A,65322,Ｊ,3,239 188 170,FF4A,65354,ｊ,3,239 189 138,32,0 1 32
FF2B,65323,Ｋ,3,239 188 171,FF4B,65355,ｋ,3,239 189 139,32,0 1 32
FF2C,65324,Ｌ,3,239 188 172,FF4C,65356,ｌ,3,239 189 140,32,0 1 32
FF2D,65325,Ｍ,3,239 188 173,FF4D,65357,ｍ,3,239 189 141,32,0 1 32
FF2E,65326,Ｎ,3,239 188 174,FF4E,65358,ｎ,3,239 189 142,32,0 1 32
FF2F,65327,Ｏ,3,239 188 175,FF4F,65359,ｏ,3,239 189 143,32,0 1 32
FF30,65328,Ｐ,3,239 188 176,FF50,65360,ｐ,3,239 189 144,32,0 1 32
FF31,65329,Ｑ,3,239 188 177,FF51,65361,ｑ,3,239 189 145,32,0 1 32
FF32,65330,Ｒ,3,239 188 178,FF52,65362,ｒ,3,239 189 146,32,0 1 32
FF33,65331,Ｓ,3,239 188 179,FF53,65363,ｓ,3,239 189 147,32,0 1 32
FF34,65332,Ｔ,3,239 188 180,FF54,65364,ｔ,3,239 189 148,32,0 1 32
FF35,65333,Ｕ,3,239 188 181,FF55,65365,ｕ,3,239 189 149,32,0 1 32
FF36,65334,Ｖ,3,239 188 182,FF56,65366,ｖ,3,239 189 150,32,0 1 32
FF37,65335,Ｗ,3,239 188 183,FF57,65367,ｗ,3,239 189 151,32,0 1 32
FF38,65336,Ｘ,3,239 188 184,FF58,65368,ｘ,3,239 189 152,32,0 1 32
FF39,65337,Ｙ,3,239 188 185,FF59,65369,ｙ,3,239 189 153,32,0 1 32
FF3A,65338,Ｚ,3,239 188 186,FF5A,65370,ｚ,3,239 189 154,32,0 1 32
10400,66560,𐐀,4,240 144 144 128,10428,66600,𐐨,4,240 144 144 168,40,0 0 0 40
10401,66561,𐐁,4,240 144 144 129,10429,66601,𐐩,4,240 144 144 169,40,0 0 0 40
10402,66562,𐐂,4,240 144 144 130,1042A,66602,𐐪,4,240 144 144 170,40,0 0 0 40
10403,66563,𐐃,4,240 144 144 131,1042B,66603,𐐫,4,240 144 144 171,40,0 0 0 40
10404,66564,𐐄,4,240 144 144 132,1042C,66604,𐐬,4,240 144 144 172,40,0 0 0 40
10405,66565,𐐅,4,240 144 144 133,1042D,66605,𐐭,4,240 144 144 173,40,0 0 0 40
10406,66566,𐐆,4,240 144 144 134,1042E,66606,𐐮,4,240 144 144 174,40,0 0 0 40
10407,66567,𐐇,4,240 144 144 135,1042F,66607,𐐯,4,240 144 144 175,40,0 0 0 40
10408,66568,𐐈,4,240 144 144 136,10430,66608,𐐰,4,240 144 144 176,40,0 0 0 56
10409,66569,𐐉,4,240 144 144 137,10431,66609,𐐱,4,240 144 144 177,40,0 0 0 56
1040A,66570,𐐊,4,240 144 144 138,10432,66610,𐐲,4,240 144 144 178,40,0 0 0 56
1040B,66571,𐐋,4,240 144 144 139,10433,66611,𐐳,4,240 144 144 179,40,0 0 0 56
1040C,66572,𐐌,4,240 144 144 140,10434,66612,𐐴,4,240 144 144 180,40,0 0 0 56
1040D,66573,𐐍,4,240 144 144 141,10435,66613,𐐵,4,240 144 144 181,40,0 0 0 56
1040E,66574,𐐎,4,240 144 144 142,10436,66614,𐐶,4,240 144 144 182,40,0 0 0 56
1040F,66575,𐐏,4,240 144 144 143,10437,66615,𐐷,4,240 144 144 183,40,0 0 0 56
10410,66576,𐐐,4,240 144 144 144,10438,66616,𐐸,4,240 144 144 184,40,0 0 0 40
10411,66577,𐐑,4,240 144 144 145,10439,66617,𐐹,4,240 144 144 185,40,0 0 0 40
10412,66578,𐐒,4,240 144 144 146,1043A,66618,𐐺,4,240 144 144 186,40,0 0 0 40
10413,66579,𐐓,4,240 144 144 147,1043B,66619,𐐻,4,240 144 144 187,40,0 0 0 40
10414,66580,𐐔,4,240 144 144 148,1043C,66620,𐐼,4,240 144 144 188,40,0 0 0 40
10415,66581,𐐕,4,240 144 144 149,1043D,66621,𐐽,4,240 144 144 189,40,0 0 0 40
10416,66582,𐐖,4,240 144 144 150,1043E,66622,𐐾,4,240 144 144 190,40,0 0 0 40
10417,66583,𐐗,4,240 144 144 151,1043F,66623,𐐿,4,240 144 144 191,40,0 0 0 40
10418,66584,𐐘,4,240 144 144 152,10440,66624,𐑀,4,240 144 145 128,40,0 0 1 24
10419,66585,𐐙,4,240 144 144 153,10441,66625,𐑁,4,240 144 145 129,40,0 0 1 24
1041A,66586,𐐚,4,240 144 144 154,10442,66626,𐑂,4,240 144 145 130,40,0 0 1 24
1041B,66587,𐐛,4,240 144 144 155,10443,66627,𐑃,4,240 144 145 131,40,0 0 1 24
1041C,66588,𐐜,4,240 144 144 156,10444,66628,𐑄,4,240 144 145 132,40,0 0 1 24
1041D,66589,𐐝,4,240 144 144 157,10445,66629,𐑅,4,240 144 145 133,40,0 0 1 24
1041E,66590,𐐞,4,240 144 144 158,10446,66630,𐑆,4,240 144 145 134,40,0 0 1 24
1041F,66591,𐐟,4,240 144 144 159,10447,66631,𐑇,4,240 144 145 135,40,0 0 1 24
10420,66592,𐐠,4,240 144 144 160,10448,66632,𐑈,4,240 144 145 136,40,0 0 1 40
10421,66593,𐐡,4,240 144 144 161,10449,66633,𐑉,4,240 144 145 137,40,0 0 1 40
10422,66594,𐐢,4,240 144 144 162,1044A,66634,𐑊,4,240 144 145 138,40,0 0 1 40
10423,66595,𐐣,4,240 144 144 163,1044B,66635,𐑋,4,240 144 145 139,40,0 0 1 40
10424,66596,𐐤,4,240 144 144 164,1044C,66636,𐑌,4,240 144 145 140,40,0 0 1 40
